date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:20:32	15791/15791	---MC-	200	added ('OK')	text/html	date:Wed,%2009%20Oct%202019%2014:20:33%20GMT	https://selab.hanyang.ac.kr/courses/cse326/2019/index.php	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/index.html	(from )
23:20:33	277/277	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:33%20GMT	https://selab.hanyang.ac.kr/robots.txt		(from )
23:20:34	1870/1870	---M--	200	added ('OK')	text/css	etag:%2274e-4f5541d459500%22	https://selab.hanyang.ac.kr/common/styles/reset-1.6.1.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/reset-1.6.1.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:34	33598/33598	---M--	200	added ('OK')	text/css	etag:%22833e-4f5541d459500%22	https://selab.hanyang.ac.kr/common/styles/jquery-ui.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/jquery-ui.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:34	17783/17783	---M--	200	added ('OK')	text/css	etag:%224577-4f5541d459500%22	https://selab.hanyang.ac.kr/common/styles/font-awesome-4.0.3/css/font-awesome.min.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/font-awesome-4.0.3/css/font-awesome.min.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:34	2402/2402	---M--	200	added ('OK')	text/css	etag:%22962-562f438339480%22	https://selab.hanyang.ac.kr/common/styles/common.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/common.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:34	19747/19747	---M-Z	-1	error ('Error%20when%20decompressing')	text/css	etag:%221544639647%22	https://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:35	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-4f55420037c80%22	https://selab.hanyang.ac.kr/common/images/SelabFavicon.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:35	1802/1802	---M--	200	added ('OK')	text/css	etag:%2270a-51eb17778bf80%22	https://selab.hanyang.ac.kr/courses/styles/course-home.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/styles/course-home.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:35	1652/1652	---M--	200	added ('OK')	text/css	etag:%22674-549cc7903c700%22	https://selab.hanyang.ac.kr/courses/styles/course-slides.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/styles/course-slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:35	96385/96385	---M--	200	added ('OK')	application/javascript	etag:%2217881-4f5541d459500%22	https://selab.hanyang.ac.kr/common/scripts/jquery-1.11.0.min.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/scripts/jquery-1.11.0.min.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:36	451787/451787	---M--	200	added ('OK')	application/javascript	etag:%226e4cb-4f5541d459500%22	https://selab.hanyang.ac.kr/common/scripts/jquery-ui.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/scripts/jquery-ui.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:36	420/420	---M--	200	added ('OK')	application/javascript	etag:%221a4-4f5541d459500%22	https://selab.hanyang.ac.kr/common/scripts/buffered-keyup.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/scripts/buffered-keyup.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:36	497/497	---M--	200	added ('OK')	application/javascript	etag:%221f1-4f5541d459500%22	https://selab.hanyang.ac.kr/common/scripts/common.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/scripts/common.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:36	700/700	---M--	200	added ('OK')	application/javascript	etag:%222bc-52066090aa980%22	https://selab.hanyang.ac.kr/courses/scripts/course-page.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/scripts/course-page.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:36	4082/4082	---M--	200	added ('OK')	image/png	etag:%22ff2-4f5541d459500%22	https://selab.hanyang.ac.kr/common/images/selab_logo_S.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/images/selab_logo_S.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:37	8192/8192	---M--	200	added ('OK')	text/html	etag:%222000-592db97555b80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/project.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:37	8981/8981	---M--	200	added ('OK')	text/html	etag:%222315-59348666e8240%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:37	17071/17071	---M--	200	added ('OK')	text/html	etag:%2242af-59348667dc480%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:37	52776/52776	---M--	200	added ('OK')	text/html	etag:%22ce28-59348667dc480%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/02-html.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:37	37594/37594	---M--	200	added ('OK')	text/html	etag:%2292da-59348668d06c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/03-css.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:38	44399/44399	---M--	200	added ('OK')	text/html	etag:%22ad6f-5937039080380%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/04-layout.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:38	58967/58967	---M--	200	added ('OK')	text/html	etag:%22e657-5947a6c73c280%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/05-PHP.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:38	72444/72444	---M--	200	added ('OK')	text/html	etag:%2211afc-592f1d4a65f00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/06-forms.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/06-forms.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:39	67145/67145	---M--	200	added ('OK')	text/html	etag:%2210649-592f1d6149500%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/07-sql.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/07-sql.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:39	139281/139281	---M--	200	added ('OK')	application/zip	etag:%2222011-4e8b18ae59600%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/07SQL/db.zip	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/examples/07SQL/db.zip	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:39	10316/10316	---M--	200	added ('OK')	text/html	etag:%22284c-593479e19b800%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/labs/lab0-introduction.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:39	12205/12205	---M--	200	added ('OK')	text/html	etag:%222fad-59347bcbcbc80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/labs/lab1-aboutme(HTML).html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:39	7715/7715	---M--	200	added ('OK')	text/html	etag:%221e23-59347bcea8340%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab2-aboutme(CSS).html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/labs/lab2-aboutme(CSS).html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:40	12720/12720	---M--	200	added ('OK')	text/html	etag:%2231b0-5934800bf03c0%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/labs/lab3-favorite.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:40	13143/13143	---M--	200	added ('OK')	text/html	etag:%223357-5940c094b4700%22	https://selab.hanyang.ac.kr/courses/cse326/2019/labs/lab4-movieReview.html	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/labs/lab4-movieReview.html	(from https://selab.hanyang.ac.kr/courses/cse326/2019/index.php)
23:20:40	308/308	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:41%20GMT	https://selab.hanyang.ac.kr/common/styles/images/animated-overlay.gif	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/animated-overlay.gif	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:41	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:41%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_flat_75_ffffff_40x100.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_flat_75_ffffff_40x100.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:41	328/328	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:41%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_highlight-soft_75_cccccc_1x100.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:41	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:41%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_75_e6e6e6_1x400.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:41	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:42%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_75_dadada_1x400.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_75_dadada_1x400.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:42	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:42%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_65_ffffff_1x400.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_65_ffffff_1x400.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:42	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:42%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:42	319/319	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:42%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:43%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-icons_222222_256x240.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-icons_222222_256x240.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:42	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:43%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-icons_888888_256x240.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-icons_888888_256x240.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:43%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-icons_454545_256x240.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-icons_454545_256x240.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:43%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-icons_2e83ff_256x240.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-icons_2e83ff_256x240.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:43%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-icons_cd0a0a_256x240.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-icons_cd0a0a_256x240.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:43	318/318	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Oct%202019%2014:20:44%20GMT	https://selab.hanyang.ac.kr/common/styles/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/common/styles/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://selab.hanyang.ac.kr/common/styles/jquery-ui.css)
23:20:44	739/739	---MC-	200	added ('OK')	text/css	date:Wed,%2009%20Oct%202019%2014:20:44%20GMT	https://fonts.googleapis.com/earlyaccess/nanumgothic.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/fonts.googleapis.com/earlyaccess/nanumgothic.css	(from https://selab.hanyang.ac.kr/common/styles/common.css)
23:20:44	2857/2857	---M--	200	added ('OK')	image/png	etag:%22b29-51e2a056c5a00%22	https://selab.hanyang.ac.kr/courses/images/list-img.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/images/list-img.png	(from https://selab.hanyang.ac.kr/courses/styles/course-home.css)
23:20:44	240/240	---M--	200	added ('OK')	text/css	etag:%22f0-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:45	766/766	---M--	200	added ('OK')	text/css	etag:%222fe-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/outline.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/outline.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:45	6769/6769	---M--	200	added ('OK')	text/css	etag:%221a71-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/print.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/print.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:45	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/SelabFavicon.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:47	2931/2931	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/scriptaculous/1.9.0/scriptaculous.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/ajax.googleapis.com/ajax/libs/scriptaculous/1.9.0/scriptaculous.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:48	6038/6038	---M--	200	added ('OK')	image/png	etag:%221796-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-html.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-html.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:51	29244/29244	---M--	200	added ('OK')	application/javascript	etag:%22723c-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/ui/default/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:53	57376/57376	---M--	200	added ('OK')	application/javascript	etag:%22e020-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/resources/slides.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/resources/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:54	1134/1134	---M--	200	added ('OK')	image/png	etag:%2246e-558075abe7580%22	https://selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-css.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/project/images/w3c-css.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:57	199803/199803	---MC-	200	added ('OK')	text/javascript	date:Tue,%2020%20Dec%202016%2018:17:03%20GMT	http://ajax.googleapis.com/ajax/libs/prototype/1.7.3.0/prototype.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/ajax.googleapis.com/ajax/libs/prototype/1.7.3.0/prototype.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/project/project.html)
23:20:57	238/238	---M--	200	added ('OK')	text/css	etag:%22ee-4ba64e1a49c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:57	747/747	---M--	200	added ('OK')	text/css	etag:%222eb-4ba64e1a49c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/outline.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/outline.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:57	6769/6769	---M--	200	added ('OK')	text/css	etag:%221a71-4e3cd77c45900%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/print.css	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/print.css	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:57	3918/3918	---M--	200	added ('OK')	image/png	etag:%22f4e-500f232cdff80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/SelabFavicon.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/SelabFavicon.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:57	55541/55541	---M--	200	added ('OK')	application/javascript	etag:%22d8f5-4c8b45d6dfb80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/resources/slides.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/resources/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:58	28397/28397	---M--	200	added ('OK')	application/javascript	etag:%226eed-4c8b443ae2f80%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.js	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/ui/default/slides.js	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:58	34448/34448	---M--	200	added ('OK')	image/jpeg	etag:%228690-4c7fe07f59c00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webProgrammingText.jpeg	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/webProgrammingText.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/00-introduction.html)
23:20:58	6038/6038	---M--	200	added ('OK')	image/png	etag:%221796-4bc2f6f8f7500%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-html.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-html.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
23:20:59	1134/1134	---M--	200	added ('OK')	image/png	etag:%2246e-4ba64e0736f00%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-css.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c-css.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
23:20:59	3070/3070	---M--	200	added ('OK')	image/png	etag:%22bfe-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/internet.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/internet.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
23:20:59	2986/2986	---M--	200	added ('OK')	image/gif	etag:%22baa-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ietf_logo.gif	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/ietf_logo.gif	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
23:20:59	18051/18051	---M--	200	added ('OK')	image/jpeg	etag:%224683-4ba64e1679300%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/icann.jpg	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/icann.jpg	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
23:21:00	10657/10657	---M--	200	added ('OK')	image/png	etag:%2229a1-4ba64e1861780%22	https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c.png	C:/Users/%eb%b0%95%ec%9e%ac%ed%98%84/Desktop/web/webap/selab.hanyang.ac.kr/courses/cse326/2019/lecture/images/w3c.png	(from https://selab.hanyang.ac.kr/courses/cse326/2019/lecture/01-www.html)
